reg_param,tol,dia_tipico__word_properties__granularity_mean,dia_tipico__word_properties__concreteness_mean,dia_tipico__word_properties__log_frq_mean,dia_tipico__word_properties__num_phonemes_mean,dia_tipico__word_properties__num_syll_mean,dia_tipico__word_properties__phon_neigh_mean,dia_tipico__mlu__mlu,dia_tipico__universal_dependencies__core_norm,dia_tipico__universal_dependencies__non-core_norm,dia_tipico__universal_dependencies__nominal_norm,dia_tipico__universal_dependencies__non-dependency_norm,dia_tipico__verbosity__mattr_all,dia_tipico__verbosity__ratio_noun_over_total,dia_tipico__verbosity__ratio_verb_over_total,dia_tipico__verbosity__ratio_adj_over_total,dia_tipico__verbosity__ratio_adv_over_total,dia_tipico__talking_intervals__nsyll,dia_tipico__talking_intervals__npauses,dia_tipico__talking_intervals__speechrate,dia_tipico__talking_intervals__syllable_duration_mean,dia_tipico__talking_intervals__pause_duration_mean
0.01,0.5,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
0.01,0.5,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0
0.01,0.5,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1
0.01,0.5,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1
0.01,0.5,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0
0.01,0.5,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1
0.01,0.5,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1
0.01,0.5,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
0.01,0.5,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0
0.01,0.5,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1
0.01,0.5,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1
0.01,0.5,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
0.01,0.5,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0
0.01,0.5,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1
0.01,0.5,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1
0.01,0.5,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1
0.01,0.5,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1
0.01,0.5,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1
0.01,0.5,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1
0.01,0.5,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1
0.01,0.5,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
0.01,0.5,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
0.01,0.002,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
0.01,0.002,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0
0.01,0.002,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1
0.01,0.002,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
0.01,0.002,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
0.01,0.002,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1
0.01,0.002,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
0.01,0.002,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1
0.01,0.002,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1
0.01,0.002,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
0.01,0.002,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1
0.01,0.002,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0
0.01,0.002,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
0.01,0.002,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1
0.01,0.002,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
0.01,0.002,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1
0.01,0.002,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1
0.01,0.002,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
0.01,0.002,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
0.01,0.002,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1
0.01,0.002,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0
0.01,0.002,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
0.01,0.002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.01,0.002,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1
0.01,0.002,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
0.01,0.002,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0
0.01,0.002,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0
0.01,0.002,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
0.01,0.002,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
0.01,0.002,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
0.01,0.002,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0
0.01,0.002,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1
0.01,0.002,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1
0.01,0.002,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0
0.01,0.002,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1
0.01,0.002,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1
0.01,0.002,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
0.01,0.002,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0
0.01,0.002,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1
0.01,0.002,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1
0.01,0.002,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
0.01,0.002,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0
0.01,0.002,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1
0.01,0.002,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1
0.01,0.002,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1
0.01,0.002,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1
0.01,0.002,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1
0.01,0.002,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1
0.01,0.002,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1
0.01,0.002,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
0.01,0.002,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
0.0,0.6000000000000001,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
0.0,0.6000000000000001,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0
0.0,0.6000000000000001,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1
0.0,0.6000000000000001,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
0.0,0.6000000000000001,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
0.0,0.6000000000000001,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1
0.0,0.6000000000000001,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
0.0,0.6000000000000001,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1
0.0,0.6000000000000001,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1
0.0,0.6000000000000001,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
0.0,0.6000000000000001,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1
0.0,0.6000000000000001,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0
0.0,0.6000000000000001,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
0.0,0.6000000000000001,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1
0.0,0.6000000000000001,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
0.0,0.6000000000000001,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1
0.0,0.6000000000000001,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1
0.0,0.6000000000000001,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
0.0,0.6000000000000001,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
0.0,0.6000000000000001,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1
0.0,0.6000000000000001,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0
0.0,0.6000000000000001,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
0.0,0.6000000000000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0,0.6000000000000001,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1
0.0,0.6000000000000001,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
0.0,0.6000000000000001,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0
0.0,0.6000000000000001,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0
0.0,0.6000000000000001,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
0.0,0.6000000000000001,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
0.0,0.6000000000000001,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
0.0,0.6000000000000001,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0
0.0,0.6000000000000001,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1
0.0,0.6000000000000001,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1
0.0,0.6000000000000001,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0
0.0,0.6000000000000001,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1
0.0,0.6000000000000001,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1
0.0,0.6000000000000001,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
0.0,0.6000000000000001,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0
0.0,0.6000000000000001,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1
0.0,0.6000000000000001,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1
0.0,0.6000000000000001,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
0.0,0.6000000000000001,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0
0.0,0.6000000000000001,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1
0.0,0.6000000000000001,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1
0.0,0.6000000000000001,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1
0.0,0.6000000000000001,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1
0.0,0.6000000000000001,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1
0.0,0.6000000000000001,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1
0.0,0.6000000000000001,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1
0.0,0.6000000000000001,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
0.0,0.6000000000000001,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
0.002,0.30000000000000004,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
0.002,0.30000000000000004,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0
0.002,0.30000000000000004,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1
0.002,0.30000000000000004,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
0.002,0.30000000000000004,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
0.002,0.30000000000000004,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1
0.002,0.30000000000000004,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
0.002,0.30000000000000004,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1
0.002,0.30000000000000004,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1
0.002,0.30000000000000004,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
0.002,0.30000000000000004,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1
0.002,0.30000000000000004,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0
0.002,0.30000000000000004,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
0.002,0.30000000000000004,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1
0.002,0.30000000000000004,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
0.002,0.30000000000000004,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1
0.002,0.30000000000000004,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1
0.002,0.30000000000000004,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
0.002,0.30000000000000004,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
0.002,0.30000000000000004,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1
0.002,0.30000000000000004,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0
0.002,0.30000000000000004,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
0.002,0.30000000000000004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.002,0.30000000000000004,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1
0.002,0.30000000000000004,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
0.002,0.30000000000000004,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0
0.002,0.30000000000000004,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0
0.002,0.30000000000000004,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
0.002,0.30000000000000004,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
0.002,0.30000000000000004,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
0.002,0.30000000000000004,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0
0.002,0.30000000000000004,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1
0.002,0.30000000000000004,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1
0.002,0.30000000000000004,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0
0.002,0.30000000000000004,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1
0.002,0.30000000000000004,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1
0.002,0.30000000000000004,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
0.002,0.30000000000000004,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0
0.002,0.30000000000000004,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1
0.002,0.30000000000000004,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1
0.002,0.30000000000000004,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
0.002,0.30000000000000004,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0
0.002,0.30000000000000004,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1
0.002,0.30000000000000004,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1
0.002,0.30000000000000004,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1
0.002,0.30000000000000004,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1
0.002,0.30000000000000004,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1
0.002,0.30000000000000004,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1
0.002,0.30000000000000004,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1
0.002,0.30000000000000004,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
0.002,0.30000000000000004,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
0.001,0.2,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
0.001,0.2,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0
0.001,0.2,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1
0.001,0.2,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
0.001,0.2,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
0.001,0.2,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1
0.001,0.2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
0.001,0.2,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1
0.001,0.2,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1
0.001,0.2,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
0.001,0.2,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1
0.001,0.2,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0
0.001,0.2,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
0.001,0.2,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1
0.001,0.2,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
0.001,0.2,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1
0.001,0.2,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1
0.001,0.2,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
0.001,0.2,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
0.001,0.2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1
0.001,0.2,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0
0.001,0.2,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
0.001,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.001,0.2,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1
0.001,0.2,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
0.001,0.2,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0
0.001,0.2,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0
0.001,0.2,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
0.001,0.2,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
0.001,0.2,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
0.001,0.2,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0
0.001,0.2,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1
0.001,0.2,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1
0.001,0.2,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0
0.001,0.2,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1
0.001,0.2,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1
0.001,0.2,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
0.001,0.2,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0
0.001,0.2,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1
0.001,0.2,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1
0.001,0.2,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
0.001,0.2,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0
0.001,0.2,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1
0.001,0.2,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1
0.001,0.2,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1
0.001,0.2,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1
0.001,0.2,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1
0.001,0.2,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1
0.001,0.2,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1
0.001,0.2,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
0.001,0.2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
0.0,0.07,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
0.0,0.07,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0
0.0,0.07,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1
0.0,0.07,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
0.0,0.07,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
0.0,0.07,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1
0.0,0.07,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
0.0,0.07,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1
0.0,0.07,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1
0.0,0.07,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
0.0,0.07,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1
0.0,0.07,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0
0.0,0.07,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
0.0,0.07,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1
0.0,0.07,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
0.0,0.07,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1
0.0,0.07,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1
0.0,0.07,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
0.0,0.07,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
0.0,0.07,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1
0.0,0.07,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0
0.0,0.07,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
0.0,0.07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0,0.07,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1
0.0,0.07,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
0.0,0.07,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0
0.0,0.07,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0
0.0,0.07,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
0.0,0.07,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
0.0,0.07,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
0.0,0.07,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0
0.0,0.07,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1
0.0,0.07,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1
0.0,0.07,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0
