n_estimators,max_depth,learning_rate,random_state,recuerdo_agradable__word_properties__granularity_mean,recuerdo_agradable__word_properties__concreteness_mean,recuerdo_agradable__word_properties__log_frq_mean,recuerdo_agradable__word_properties__num_phonemes_mean,recuerdo_agradable__word_properties__num_syll_mean,recuerdo_agradable__word_properties__phon_neigh_mean,recuerdo_agradable__mlu__mlu,recuerdo_agradable__universal_dependencies__core_norm,recuerdo_agradable__universal_dependencies__non-core_norm,recuerdo_agradable__universal_dependencies__nominal_norm,recuerdo_agradable__universal_dependencies__non-dependency_norm,recuerdo_agradable__verbosity__mattr_all,recuerdo_agradable__verbosity__ratio_noun_over_total,recuerdo_agradable__verbosity__ratio_verb_over_total,recuerdo_agradable__verbosity__ratio_adj_over_total,recuerdo_agradable__verbosity__ratio_adv_over_total,recuerdo_agradable__talking_intervals__nsyll,recuerdo_agradable__talking_intervals__npauses,recuerdo_agradable__talking_intervals__speechrate,recuerdo_agradable__talking_intervals__syllable_duration_mean,recuerdo_agradable__talking_intervals__pause_duration_mean
30.0,4.0,0.1,42.0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1
30.0,4.0,0.1,42.0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1
30.0,4.0,0.1,42.0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0
30.0,4.0,0.1,42.0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1
30.0,4.0,0.1,42.0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0
30.0,4.0,0.1,42.0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1
30.0,4.0,0.1,42.0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1
30.0,4.0,0.1,42.0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0
30.0,4.0,0.1,42.0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
30.0,4.0,0.1,42.0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1
30.0,4.0,0.1,42.0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1
30.0,4.0,0.1,42.0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
30.0,4.0,0.1,42.0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0
30.0,4.0,0.1,42.0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
30.0,4.0,0.1,42.0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1
30.0,4.0,0.1,42.0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1
30.0,4.0,0.1,42.0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
30.0,4.0,0.1,42.0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1
30.0,4.0,0.1,42.0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
30.0,4.0,0.1,42.0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
30.0,4.0,0.1,42.0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
30.0,4.0,0.1,42.0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1
30.0,4.0,0.1,42.0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1
30.0,4.0,0.1,42.0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1
30.0,4.0,0.1,42.0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
30.0,4.0,0.1,42.0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0
30.0,4.0,0.1,42.0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
30.0,4.0,0.1,42.0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0
30.0,4.0,0.1,42.0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1
30.0,4.0,0.1,42.0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1
30.0,4.0,0.1,42.0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
30.0,4.0,0.1,42.0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0
30.0,4.0,0.1,42.0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0
30.0,4.0,0.1,42.0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1
30.0,4.0,0.1,42.0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0
30.0,4.0,0.1,42.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
30.0,4.0,0.1,42.0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1
30.0,4.0,0.1,42.0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1
30.0,4.0,0.1,42.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30.0,4.0,0.1,42.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
30.0,4.0,0.1,42.0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
30.0,4.0,0.1,42.0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1
30.0,4.0,0.1,42.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
30.0,4.0,0.1,42.0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1
30.0,4.0,0.1,42.0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
100.0,3.0,0.5,42.0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1
100.0,3.0,0.5,42.0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
100.0,3.0,0.5,42.0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
100.0,3.0,0.5,42.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1
100.0,3.0,0.5,42.0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
100.0,3.0,0.5,42.0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1
100.0,3.0,0.5,42.0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1
100.0,3.0,0.5,42.0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1
100.0,3.0,0.5,42.0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0
100.0,3.0,0.5,42.0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1
100.0,3.0,0.5,42.0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0
100.0,3.0,0.5,42.0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1
100.0,3.0,0.5,42.0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1
100.0,3.0,0.5,42.0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0
100.0,3.0,0.5,42.0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
100.0,3.0,0.5,42.0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1
100.0,3.0,0.5,42.0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1
100.0,3.0,0.5,42.0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
100.0,3.0,0.5,42.0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0
100.0,3.0,0.5,42.0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
100.0,3.0,0.5,42.0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1
100.0,3.0,0.5,42.0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1
100.0,3.0,0.5,42.0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
100.0,3.0,0.5,42.0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1
100.0,3.0,0.5,42.0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
100.0,3.0,0.5,42.0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
100.0,3.0,0.5,42.0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
100.0,3.0,0.5,42.0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1
100.0,3.0,0.5,42.0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1
100.0,3.0,0.5,42.0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1
100.0,3.0,0.5,42.0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
100.0,3.0,0.5,42.0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0
100.0,3.0,0.5,42.0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
100.0,3.0,0.5,42.0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0
100.0,3.0,0.5,42.0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1
100.0,3.0,0.5,42.0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1
100.0,3.0,0.5,42.0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
100.0,3.0,0.5,42.0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0
100.0,3.0,0.5,42.0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0
100.0,3.0,0.5,42.0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1
100.0,3.0,0.5,42.0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0
100.0,3.0,0.5,42.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
100.0,3.0,0.5,42.0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1
100.0,3.0,0.5,42.0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1
100.0,3.0,0.5,42.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100.0,3.0,0.5,42.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
100.0,3.0,0.5,42.0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
100.0,3.0,0.5,42.0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1
100.0,3.0,0.5,42.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
100.0,3.0,0.5,42.0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1
100.0,3.0,0.5,42.0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
300.0,3.0,0.5,42.0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1
300.0,3.0,0.5,42.0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
300.0,3.0,0.5,42.0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
300.0,3.0,0.5,42.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1
300.0,3.0,0.5,42.0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
300.0,3.0,0.5,42.0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1
300.0,3.0,0.5,42.0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1
300.0,3.0,0.5,42.0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1
300.0,3.0,0.5,42.0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0
300.0,3.0,0.5,42.0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1
300.0,3.0,0.5,42.0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0
300.0,3.0,0.5,42.0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1
300.0,3.0,0.5,42.0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1
300.0,3.0,0.5,42.0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0
300.0,3.0,0.5,42.0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
300.0,3.0,0.5,42.0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1
300.0,3.0,0.5,42.0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1
300.0,3.0,0.5,42.0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
300.0,3.0,0.5,42.0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0
300.0,3.0,0.5,42.0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
300.0,3.0,0.5,42.0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1
300.0,3.0,0.5,42.0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1
300.0,3.0,0.5,42.0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
300.0,3.0,0.5,42.0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1
300.0,3.0,0.5,42.0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
300.0,3.0,0.5,42.0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
300.0,3.0,0.5,42.0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
300.0,3.0,0.5,42.0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1
300.0,3.0,0.5,42.0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1
300.0,3.0,0.5,42.0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1
300.0,3.0,0.5,42.0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
300.0,3.0,0.5,42.0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0
300.0,3.0,0.5,42.0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
300.0,3.0,0.5,42.0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0
300.0,3.0,0.5,42.0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1
300.0,3.0,0.5,42.0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1
300.0,3.0,0.5,42.0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
300.0,3.0,0.5,42.0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0
300.0,3.0,0.5,42.0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0
300.0,3.0,0.5,42.0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1
300.0,3.0,0.5,42.0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0
300.0,3.0,0.5,42.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
300.0,3.0,0.5,42.0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1
300.0,3.0,0.5,42.0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1
300.0,3.0,0.5,42.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300.0,3.0,0.5,42.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
300.0,3.0,0.5,42.0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
300.0,3.0,0.5,42.0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1
300.0,3.0,0.5,42.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
300.0,3.0,0.5,42.0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1
300.0,3.0,0.5,42.0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
100.0,4.0,0.7,42.0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1
100.0,4.0,0.7,42.0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
100.0,4.0,0.7,42.0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
100.0,4.0,0.7,42.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1
100.0,4.0,0.7,42.0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
100.0,4.0,0.7,42.0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1
100.0,4.0,0.7,42.0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1
100.0,4.0,0.7,42.0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1
100.0,4.0,0.7,42.0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0
100.0,4.0,0.7,42.0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1
100.0,4.0,0.7,42.0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0
100.0,4.0,0.7,42.0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1
100.0,4.0,0.7,42.0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1
100.0,4.0,0.7,42.0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0
100.0,4.0,0.7,42.0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
100.0,4.0,0.7,42.0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1
100.0,4.0,0.7,42.0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1
100.0,4.0,0.7,42.0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
100.0,4.0,0.7,42.0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0
100.0,4.0,0.7,42.0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
100.0,4.0,0.7,42.0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1
100.0,4.0,0.7,42.0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1
100.0,4.0,0.7,42.0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
100.0,4.0,0.7,42.0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1
100.0,4.0,0.7,42.0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
100.0,4.0,0.7,42.0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
100.0,4.0,0.7,42.0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
100.0,4.0,0.7,42.0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1
100.0,4.0,0.7,42.0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1
100.0,4.0,0.7,42.0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1
100.0,4.0,0.7,42.0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
100.0,4.0,0.7,42.0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0
100.0,4.0,0.7,42.0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
100.0,4.0,0.7,42.0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0
100.0,4.0,0.7,42.0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1
100.0,4.0,0.7,42.0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1
100.0,4.0,0.7,42.0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
100.0,4.0,0.7,42.0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0
100.0,4.0,0.7,42.0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0
100.0,4.0,0.7,42.0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1
100.0,4.0,0.7,42.0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0
100.0,4.0,0.7,42.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
100.0,4.0,0.7,42.0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1
100.0,4.0,0.7,42.0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1
100.0,4.0,0.7,42.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100.0,4.0,0.7,42.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
100.0,4.0,0.7,42.0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
100.0,4.0,0.7,42.0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1
100.0,4.0,0.7,42.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
100.0,4.0,0.7,42.0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1
100.0,4.0,0.7,42.0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
500.0,2.0,0.3,42.0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1
500.0,2.0,0.3,42.0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
500.0,2.0,0.3,42.0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
500.0,2.0,0.3,42.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1
500.0,2.0,0.3,42.0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
500.0,2.0,0.3,42.0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1
500.0,2.0,0.3,42.0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1
500.0,2.0,0.3,42.0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1
500.0,2.0,0.3,42.0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0
500.0,2.0,0.3,42.0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1
500.0,2.0,0.3,42.0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0
500.0,2.0,0.3,42.0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1
500.0,2.0,0.3,42.0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1
500.0,2.0,0.3,42.0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0
500.0,2.0,0.3,42.0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
500.0,2.0,0.3,42.0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1
500.0,2.0,0.3,42.0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1
500.0,2.0,0.3,42.0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
500.0,2.0,0.3,42.0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0
500.0,2.0,0.3,42.0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
500.0,2.0,0.3,42.0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1
500.0,2.0,0.3,42.0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1
500.0,2.0,0.3,42.0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
500.0,2.0,0.3,42.0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1
500.0,2.0,0.3,42.0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
500.0,2.0,0.3,42.0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
500.0,2.0,0.3,42.0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
500.0,2.0,0.3,42.0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1
500.0,2.0,0.3,42.0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1
500.0,2.0,0.3,42.0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1
500.0,2.0,0.3,42.0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
500.0,2.0,0.3,42.0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0
500.0,2.0,0.3,42.0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
500.0,2.0,0.3,42.0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0
